,Unnamed: 0,created_at,text,sentiment,positive_sentiment_score,negative_sentiment_score
1115,1115,2022-12-04 15:49:53+00:00,"@MrDacoit JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/HkywyCQVQl",NEUTRAL,0.3564791977405548,0.0002741408534348011
1116,1116,2022-12-04 15:49:53+00:00,"@cryptojack JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1c3n2mdys0",NEUTRAL,0.28038278222084045,0.00030894469819031656
1117,1117,2022-12-04 15:49:53+00:00,"@AJ_cryptoo JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/zgqwyt4ieE",NEUTRAL,0.3074491322040558,0.00028859786107204854
1118,1118,2022-12-04 15:49:52+00:00,"@JLCrypto6264 @spadebreak @ZorroE7 @nextep_crypto JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/1U4Oe4Ucw3",NEUTRAL,0.2653905153274536,0.00046364229638129473
1119,1119,2022-12-04 15:49:51+00:00,"@MonstersCoins JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/J94XE25GYR",NEUTRAL,0.32072359323501587,0.0002216236462118104
1120,1120,2022-12-04 15:49:50+00:00,"@BSCGemsAlert JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/KNUv46slhW",NEUTRAL,0.3227481544017792,0.00026070905732922256
1121,1121,2022-12-04 15:49:50+00:00,"@realBitcoinClub JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/gRMRVMQGAi",NEUTRAL,0.30632612109184265,0.00027983286418020725
1122,1122,2022-12-04 15:49:48+00:00,"@Cetoex @INU_Tokens @CryptoDAILY99 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/ZsqRfw2jBB",NEUTRAL,0.2946920692920685,0.0002809751604218036
1123,1123,2022-12-04 15:49:46+00:00,"@MonstersCoins JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/QfCYO9FR2E",NEUTRAL,0.321097731590271,0.00023256636632140726
1124,1124,2022-12-04 15:49:46+00:00,"@500Reloads JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/km56yO1eDf",NEUTRAL,0.3350687325000763,0.00029566138982772827
1125,1125,2022-12-04 15:49:45+00:00,"@AltCryptoGems JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/OdZrJSJi9Q",NEUTRAL,0.2852681577205658,0.00026862858794629574
1126,1126,2022-12-04 15:49:45+00:00,"@cheebigwin JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/KA7ZoqC9uJ",NEUTRAL,0.3529369831085205,0.0002824173425324261
1127,1127,2022-12-04 15:49:43+00:00,"@BetterLunc JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/0FY5CaL4Mo",NEUTRAL,0.33991682529449463,0.00024624785874038935
1128,1128,2022-12-04 15:49:41+00:00,"@MarketSpotter JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/QBtwnv61VS",NEUTRAL,0.29021087288856506,0.00023257450084201992
1129,1129,2022-12-04 15:49:40+00:00,"@whalesradar_com JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/qlqZGwd58y",NEUTRAL,0.3165057599544525,0.00039829002344049513
1130,1130,2022-12-04 15:49:40+00:00,"@bit_castle JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/YsuKIyb78b",NEUTRAL,0.3271111845970154,0.00032062013633549213
1131,1131,2022-12-04 15:49:40+00:00,"@CryptoKoalaBtc JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/JTOszBZ2eL",NEUTRAL,0.3134477436542511,0.0003187531547155231
1132,1132,2022-12-04 15:49:39+00:00,"@UnstopableMurad JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/OAyEyppEB5",NEUTRAL,0.31843334436416626,0.0002452287299092859
1133,1133,2022-12-04 15:49:39+00:00,"Walla Habibi Musk to The Moon 😎
My new artwork drawing media I recently created this peace for buy dm me 😍🎨

@elonmusk @Twitter @TwitterCreators @TwitterSupport #twitterfiles #ElonMusk #art #artistsontwitter #ArtistOnTwitter #NFT #NFTs #NFTCommunity #NFTCommmunity #nftart https://t.co/YFQyDyyhU0",NEUTRAL,0.04432770237326622,0.00017253578698728234
1134,1134,2022-12-04 15:49:38+00:00,"@Jamyies JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/osTglUunUJ",NEUTRAL,0.31384947896003723,0.0002530496276449412
1135,1135,2022-12-04 15:49:38+00:00,"@QuaiNetwork JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/CdfI4cI6u5",NEUTRAL,0.35057589411735535,0.0002536822285037488
1136,1136,2022-12-04 15:49:36+00:00,"@BTCTN JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/gpKjuABH0m",NEUTRAL,0.2898881137371063,0.00029518333030864596
1137,1137,2022-12-04 15:49:34+00:00,"@rovercrc JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/ZOs8OrWbAQ",NEUTRAL,0.34186992049217224,0.00028019235469400883
1138,1138,2022-12-04 15:49:33+00:00,"@AJ_cryptoo JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/yFXgCDtLHj",NEUTRAL,0.3195008635520935,0.00024821312399581075
1139,1139,2022-12-04 15:49:33+00:00,"@Procrypt @crypto_bobby JOIN @FrogXmas - a project created to support disadvantaged kids,celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/QRmfphLsB9",NEUTRAL,0.2265123724937439,0.0004185546422377229
1140,1140,2022-12-04 15:49:33+00:00,"@gilmorecityx JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/o1qHn7n5ek",NEUTRAL,0.3271142244338989,0.00028909603133797646
1141,1141,2022-12-04 15:49:32+00:00,"@cryptoworld0222 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/dkdvQ9HaUK",NEUTRAL,0.32694345712661743,0.00033161116880364716
1142,1142,2022-12-04 15:49:30+00:00,"@100xAltcoinGems JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/OXbq1vzeaY",NEUTRAL,0.3510671854019165,0.0003156032762490213
1143,1143,2022-12-04 15:49:28+00:00,"@DaCryptoPirates JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/Duj9lUDdqv",NEUTRAL,0.2836792767047882,0.0002404819242656231
1144,1144,2022-12-04 15:49:28+00:00,"@kunalcrypto1104 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/pmZJrRJaIX",NEUTRAL,0.32810014486312866,0.0003293539339210838
1145,1145,2022-12-04 15:49:24+00:00,"@Mark_Crypto_off JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/GGi9VJhx9q",NEUTRAL,0.31584376096725464,0.0002492775965947658
1146,1146,2022-12-04 15:49:24+00:00,"@CoinMarketCap JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/3wlMFyXLRC",NEUTRAL,0.2746015787124634,0.00025413991534151137
1147,1147,2022-12-04 15:49:23+00:00,"@GrowthHackSEO JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/jvvhcIu5Xa",NEUTRAL,0.3118177354335785,0.00023183664598036557
1148,1148,2022-12-04 15:49:22+00:00,"@coingecko JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/9bNr30YH5g",NEUTRAL,0.33620116114616394,0.00030878602410666645
1149,1149,2022-12-04 15:49:21+00:00,Twitter Spaces over 1m tuned in! #ElonMusk #TwitterSpaces https://t.co/9fnWdnPTjK https://t.co/vkN9silRKm,NEUTRAL,0.006340454798191786,0.00010943001689156517
1150,1150,2022-12-04 15:49:21+00:00,"@Crypto_sarah11 JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/QXK4ob7CyC",NEUTRAL,0.32446107268333435,0.000329905073158443
1151,1151,2022-12-04 15:49:21+00:00,"#ElonMusk slams liberal media for 'deceiving the American public' 

New batch on #twitterfiles #TWITTERGATE  due out today. 

https://t.co/aoq3x81j44",NEGATIVE,0.003125373274087906,0.5615766048431396
1152,1152,2022-12-04 15:49:20+00:00,"@Ray_OKX JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/vvOI9SkEOG",NEUTRAL,0.3415220379829407,0.0002218412992078811
1153,1153,2022-12-04 15:49:18+00:00,"@moon_or_earth JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems  #lowcapgem #elonmusk https://t.co/9lahQ2mFKy",NEUTRAL,0.3794240355491638,0.00035624130396172404
1154,1154,2022-12-04 15:49:17+00:00,"@CryptoBusy JOIN @FrogXmas - a project created to support disadvantaged kids, celebrate the holiday in crypto space and to profit all  investors
Prepare yourself for being part of the greatest and most rewarding Xmas token!
#BSCGem #frogxmas #presale #memecoin #100xGems #lowcapgem #elonmusk https://t.co/lMGIJd23LU",NEUTRAL,0.28309789299964905,0.0002571814984548837
